,0,0.1,0.2,0.3,0
MAR01214,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01215,0.10504978,0.097682506,0.09694025,0.0035338958,0.092058085
MAR01228,0.99803203,0.99925774,0.9986331,0.9988825,0.9994479
MAR01231,0.9993456,0.99962425,0.9985505,0.9992531,0.9995702
MAR01234,0.99974984,0.9999323,0.99982065,0.99978954,0.9998325
MAR01235,0.999385,0.99986064,0.99989676,0.99988604,0.99985147
MAR01236,0.99974984,0.9999323,0.99982065,0.99978954,0.9998325
MAR01237,0.999385,0.99986064,0.99989676,0.99988604,0.99985147
MAR01238,0.99974984,0.9999323,0.99982065,0.99978954,0.9998325
MAR01239,0.999385,0.99986064,0.99989676,0.99988604,0.99985147
MAR01240,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01241,0.99936754,0.99965584,0.9990459,0.9989526,0.99956554
MAR01242,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01243,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01244,0.99949396,0.99969363,0.9987105,0.99934715,0.99962115
MAR01245,0.9986308,0.99977726,0.9980149,0.99705935,0.9989254
MAR01246,0.9967182,0.9985927,0.99831605,0.998041,0.99822
MAR01263,0.9919606,0.9969182,0.9916176,0.9868396,0.9970758
MAR01265,0.99320227,0.9989931,0.9981104,0.9978715,0.9983777
MAR01267,0.00055603456,0.015123887,0.0043431637,0.05344993,0.068713926
MAR01268,0.014196363,0.0056576035,0.0073664947,0.018393854,0.0027298387
MAR01269,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01280,0.9993456,0.99962425,0.9985505,0.9992531,0.9995702
MAR01283,0.014514755,0.0018416422,0.00089596433,0.0058830734,0.0010277281
MAR01284,0.0013554101,0.00086074026,0.008095468,0.0023281744,0.0023632126
MAR01285,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01306,0.0040538334,0.1458571,0.49516323,0.137365,0.7426731
MAR01308,0.016355455,0.00066909724,0.995141,0.9384777,0.04663651
MAR01309,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01310,0.97083473,0.94649756,0.9695117,0.99237376,0.86787546
MAR01311,0.68020004,0.99888676,0.0075193234,0.06834089,0.46972126
MAR01313,0.016355455,0.00066909724,0.995141,0.9384777,0.04663651
MAR01315,0.96590126,0.95557624,0.9622055,0.993504,0.89341944
MAR01316,0.8494514,0.3436857,0.9753411,0.0016590995,0.0015326537
MAR01318,0.9981875,0.9993911,0.99898475,0.9987889,0.99567115
MAR01320,0.99951625,0.99983263,0.99971956,0.9996822,0.99973994
MAR01322,0.0011111817,0.0030972122,0.011210962,0.13100772,0.021242568
MAR01323,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01324,0.9984269,0.9996903,0.99893266,0.99913424,0.9964361
MAR01331,0.9621849,0.97810954,0.13242671,0.001646559,0.8461554
MAR01332,0.9988323,0.9995876,0.99893934,0.99857557,0.9970124
MAR01334,0.99880385,0.9994966,0.99897003,0.99863964,0.9959848
MAR01335,0.97286284,0.9689061,0.9668419,0.99447095,0.9041501
MAR01340,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01346,0.9705814,0.9779539,0.9778837,0.99256223,0.84935355
MAR01348,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01349,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01351,0.9817477,0.9901093,0.9341018,0.99427456,0.95717806
MAR01353,0.98260534,0.9929207,0.94218665,0.9951422,0.95723647
MAR01354,0.9989586,0.9688268,0.97343826,0.99483705,0.9360719
MAR01368,0.007787533,0.006693577,0.03892842,0.15671282,0.060043994
MAR01375,0.99816185,0.9996197,0.99901986,0.9985031,0.99723345
MAR01376,0.99809235,0.9993851,0.9986564,0.9984565,0.9952172
MAR01377,0.6049082,0.93456846,0.96921545,0.20759553,0.40362352
MAR01378,0.98925567,0.9951631,0.9959317,0.9902913,0.9979699
MAR01380,0.023405492,0.022560999,0.040527526,0.05736524,0.11373593
MAR01381,0.09842607,0.7738467,0.009975924,0.99085146,0.8480628
MAR01385,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01386,0.9985392,0.9948944,0.97584707,0.98850924,0.99595636
MAR01401,0.0929801,0.009428381,0.45549643,0.077259146,0.16807011
MAR01402,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR01434,0.99907327,0.9997662,0.99990666,0.9981755,0.9990669
MAR01435,0.638582,0.9208413,0.017924545,0.28396088,0.05786752
MAR01436,0.9977034,0.9987903,0.9972101,0.99690384,0.9987626
MAR01437,0.998574,0.9989519,0.99954754,0.9977451,0.9986084
MAR01438,0.029309537,0.087656096,0.0020049443,0.009012525,0.0386041
MAR01440,0.9997663,0.9997762,0.99952424,0.9992773,0.9996006
MAR01442,0.9992812,0.9997352,0.99960035,0.99965525,0.9996371
