,0,0.1,0.2,0.3,0
MAR01772,0.8977892,,,,
MAR01774,0.37157556,,,,
MAR01777,0.9995521,,,,
MAR01779,0.9453437,,,,
MAR01788,0.9866911,,,,
MAR01789,0.98790956,,,,
MAR01795,0.96703434,,,,
MAR01801,0.99931955,,,,
MAR01803,0.9988361,,,,
MAR01804,0.99981385,,,,
MAR01808,0.99849606,,,,
MAR01809,0.27502277,,,,
MAR01810,0.999498,,,,
MAR01811,0.999498,,,,
MAR01812,0.9999162,,,,
MAR01813,0.99755126,,,,
MAR01818,0.0074257297,,,,
MAR01820,0.98058116,,,,
MAR01821,0.008768286,,,,
MAR01822,0.7400772,,,,
MAR01823,0.7400772,,,,
MAR01827,0.99899954,,,,
MAR01829,0.88126767,,,,
MAR01830,0.9998486,,,,
MAR01831,0.999498,,,,
MAR01832,0.99797076,,,,
MAR01833,0.9986772,,,,
MAR01834,0.9976793,,,,
MAR01835,0.6369396,,,,
MAR01838,0.9998419,,,,
MAR01839,0.9998419,,,,
MAR01840,0.999498,,,,
MAR01841,0.96740025,,,,
MAR01842,0.59678656,,,,
MAR01843,0.30426583,,,,
MAR01844,0.9993956,,,,
MAR01846,0.29936665,,,,
MAR01847,0.98697877,,,,
MAR01848,0.9986772,,,,
MAR01849,0.88126767,,,,
MAR01850,0.93358266,,,,
MAR01851,0.88126767,,,,
MAR01854,0.030212576,,,,
MAR01856,0.88126767,,,,
MAR01857,0.9710415,,,,
MAR01858,0.97731054,,,,
MAR01861,0.93544793,,,,
MAR01869,0.7739178,,,,
MAR01871,0.714588,,,,
MAR01873,0.714588,,,,
MAR01875,0.13575697,,,,
MAR01876,0.11907731,,,,
MAR01877,0.13599493,,,,
MAR01878,0.99834955,,,,
MAR01879,0.111646034,,,,
MAR01880,0.9983436,,,,
MAR01881,0.9939633,,,,
MAR01882,0.99322647,,,,
MAR01883,0.9985335,,,,
MAR01884,0.9966755,,,,
MAR01885,0.99643743,,,,
MAR01886,0.9982944,,,,
MAR01887,0.99340445,,,,
MAR01888,0.9907635,,,,
MAR01889,0.9983877,,,,
MAR01890,0.99557316,,,,
MAR01891,0.99488693,,,,
MAR01892,0.9983298,,,,
MAR01893,0.99492353,,,,
MAR01894,0.99380267,,,,
MAR01897,0.9418647,,,,
MAR01898,0.997189,,,,
MAR01899,0.9877335,,,,
MAR01900,0.9845232,,,,
MAR01901,0.99589866,,,,
MAR01902,0.9816467,,,,
MAR01903,0.9786306,,,,
MAR01904,0.99589866,,,,
MAR01905,0.9816467,,,,
MAR01906,0.9786306,,,,
MAR01907,0.9810801,,,,
MAR01908,0.83057046,,,,
MAR01909,0.7260289,,,,
MAR01910,0.998494,,,,
MAR01911,0.99987733,,,,
MAR01912,0.61560154,,,,
MAR01913,0.9999125,,,,
MAR01915,0.9999708,,,,
MAR01916,0.9890997,,,,
MAR01918,0.61560154,,,,
MAR01921,0.7641532,,,,
MAR01922,0.7641532,,,,
MAR01923,0.714588,,,,
MAR01927,0.9985715,,,,
MAR01928,0.99818367,,,,
MAR01929,0.9431062,,,,
MAR01930,0.88126767,,,,
MAR01936,0.88126767,,,,
MAR01937,0.88126767,,,,
MAR01938,0.714588,,,,
MAR01939,0.8317952,,,,
MAR01940,0.99981385,,,,
MAR01941,0.99849606,,,,
MAR01944,0.99981385,,,,
MAR01945,0.999498,,,,
MAR01946,0.714588,,,,
MAR01947,0.62828183,,,,
MAR01948,0.99981385,,,,
MAR01949,0.99849606,,,,
MAR01952,0.25778294,,,,
MAR01953,0.9835306,,,,
MAR01954,0.714588,,,,
MAR01955,0.714588,,,,
MAR01956,0.714588,,,,
MAR01957,0.82695854,,,,
MAR01958,0.99743915,,,,
MAR01959,0.9939329,,,,
MAR01960,0.91381353,,,,
MAR01961,0.7408323,,,,
MAR01962,0.25778285,,,,
MAR01963,0.9835306,,,,
MAR01964,0.75154334,,,,
MAR01965,0.75154334,,,,
MAR01966,0.8380275,,,,
MAR01967,0.99849606,,,,
MAR01968,0.9818132,,,,
MAR01969,0.25778288,,,,
MAR01970,0.9990007,,,,
MAR01971,0.9879921,,,,
MAR01972,0.6568502,,,,
MAR01975,0.714588,,,,
MAR01976,0.99944395,,,,
MAR01977,0.9987097,,,,
MAR01978,0.99931955,,,,
MAR01979,0.99849606,,,,
MAR01980,0.9532389,,,,
MAR01982,0.99849606,,,,
MAR01983,0.48950717,,,,
MAR01984,0.714588,,,,
MAR01986,0.62828183,,,,
MAR01987,0.95688206,,,,
MAR01988,0.9998405,,,,
MAR01989,0.9998405,,,,
